eval_input_year,model,n,MAE_pct_points,RMSE_pct_points,MedianAE_pct_points,R2_pct,F1_elevated,Precision_elevated,Recall_elevated
2006,Baseline: current-year layoff pct,18,0.16657175915414973,0.5906787052906175,0.001365836223385708,0.864074329093357,0.0,0.0,0.0
2006,Baseline: global median,18,0.6854002808329628,1.6051182327573923,0.001912375717766368,-0.0037207736798130497,0.0,0.0,0.0
2006,Baseline: company median,18,0.7455119130825426,1.622220929208152,0.009725178112104826,-0.02522421916830142,0.0,0.0,0.0
2006,Empirical Bayes company-history model,18,0.6660040570608109,1.5525223498362373,0.0053083893785921266,0.060980570269484335,0.0,0.0,0.0
2006,Direct Ridge,18,1.5245402914081052,2.037030826593208,1.044542044897899,-0.6165683037157372,0.0,0.0,0.0
2006,Direct ElasticNet,18,2.6014563247102913,2.9823518212294067,2.8294150132223903,-2.4651066537801904,0.0,0.0,0.0
2006,Direct Huber,18,3.6029017616881336,4.169745008078825,3.8568335148706123,-5.773573560659398,0.16666666666666666,0.09090909090909091,1.0
2006,Direct Poisson Regression,18,1.0446413601512414,1.7964380363211145,0.3641140609906932,-0.2572549104078139,0.0,0.0,0.0
2006,Direct Tweedie / NB-style Regression,18,1.0364453245315566,1.7432582273524058,0.39226350641676344,-0.1839198545532592,0.0,0.0,0.0
2006,Direct Random Forest,18,1.102035612247272,1.6942906891124814,0.47579608393038453,-0.11834217959599824,0.0,0.0,0.0
2006,Direct Gradient Boosting,18,1.564800089133339,2.1140440947956547,0.9929028888928819,-0.7411129267556771,0.0,0.0,0.0
2006,Direct Hist Gradient Boosting,18,0.6853950993344652,1.6051194840265444,0.0018531662350080857,-0.0037223385805229547,0.0,0.0,0.0
2006,Direct MLP Regressor,18,1.4815955349316001,2.1204884388813965,0.8850723389345423,-0.7517441454342053,0.0,0.0,0.0
2006,Residual Ridge,18,1.6005919850709835,2.126667340170297,1.1115899272527363,-0.7619678503120044,0.0,0.0,0.0
2006,Residual ElasticNet,18,2.626171920626774,3.0377491246824215,2.8386331598078307,-2.5950312140617706,0.0,0.0,0.0
2006,Residual Huber,18,3.270582779622954,3.7650783630394304,3.278229505156782,-4.522642058853393,0.0,0.0,0.0
2006,Residual Random Forest,18,1.1759103192518592,1.7505634204179519,0.5686824743905072,-0.19386317157753252,0.0,0.0,0.0
2006,Residual Gradient Boosting,18,1.599666032329041,2.143521837493574,1.0434435113770348,-0.7900068022829596,0.0,0.0,0.0
2006,Residual Hist Gradient Boosting,18,0.8397370447622952,1.7194343998831347,0.10438811170017681,-0.15178144844732588,0.0,0.0,0.0
2006,Direct XGBoost,18,1.4343294732316734,2.1558151910436054,0.9722553922596491,-0.8105974837275909,0.0,0.0,0.0
2006,Residual XGBoost,18,1.4319094326914186,2.108313983507697,0.9972844796896085,-0.7316871537990879,0.6666666666666666,0.5,1.0
2006,Direct LightGBM,18,1.1577706380000683,1.8274557602143988,0.6184404488371957,-0.30104584802269785,0.0,0.0,0.0
2006,Residual LightGBM,18,1.1774105324733963,1.8706826669426804,0.6385481954619263,-0.36332406628108815,0.0,0.0,0.0
2007,Baseline: current-year layoff pct,18,6.421983348837282,9.384914076707194,4.999999999999819,-0.8766887130681331,0.11764705882352941,1.0,0.0625
2007,Baseline: global median,18,6.29213862356021,9.301770398731147,4.999999999995962,-0.8435837486648012,0.0,0.0,0.0
2007,Baseline: company median,18,6.586530046915208,9.326851248336668,4.999999999999897,-0.8535390545023862,0.0,0.0,0.0
2007,Empirical Bayes company-history model,18,6.30357103640872,9.259262730414545,5.000000000000027,-0.8267724575208397,0.0,0.0,0.0
2007,Direct Ridge,18,6.344471469143918,8.546874226833967,5.350913603920111,-0.5564897553564572,0.11764705882352941,1.0,0.0625
2007,Direct ElasticNet,18,6.489136057364359,8.258561060213859,5.519856272498641,-0.45325025777104466,0.11764705882352941,1.0,0.0625
2007,Direct Huber,18,6.411727670125913,9.107808155857667,5.252970335689159,-0.7674998629976117,0.11764705882352941,1.0,0.0625
2007,Direct Poisson Regression,18,6.129532696300502,8.731709472088879,5.085007203675001,-0.6245391975516181,0.0,0.0,0.0
2007,Direct Tweedie / NB-style Regression,18,6.219742064899232,8.765830936746017,5.146917914475218,-0.6372606386216402,0.0,0.0,0.0
2007,Direct Random Forest,18,6.135376879009792,8.958868047048924,4.854111350471417,-0.7101646317771049,0.0,0.0,0.0
2007,Direct Gradient Boosting,18,6.088254661795369,8.98150782000384,4.850213799674197,-0.7188189975251282,0.0,0.0,0.0
2007,Direct Hist Gradient Boosting,18,6.267706073701538,9.222909697243278,5.019441970467698,-0.8124563381558245,0.0,0.0,0.0
2007,Direct MLP Regressor,18,7.289443917827788,10.124317523039897,6.379503210135212,-1.1840529083159144,0.0,0.0,0.0
2007,Residual Ridge,18,6.3217521314585685,8.505060395402673,5.33718325647767,-0.5412973946412936,0.11764705882352941,1.0,0.0625
2007,Residual ElasticNet,18,6.462776886344053,8.228128232092136,5.4935241568739155,-0.44255952664868725,0.11764705882352941,1.0,0.0625
2007,Residual Huber,18,6.232264041576851,8.692474715649274,5.5283608826471085,-0.6099727028684749,0.11764705882352941,1.0,0.0625
2007,Residual Random Forest,18,6.079161941045894,8.910832377989115,4.771147260175277,-0.6918746717464623,0.0,0.0,0.0
2007,Residual Gradient Boosting,18,6.011441314928486,8.897143261973845,4.803244704817583,-0.68668043670825,0.0,0.0,0.0
2007,Residual Hist Gradient Boosting,18,6.315286317339723,9.193365192906887,5.0944639433411805,-0.8008629563827159,0.0,0.0,0.0
2007,Direct XGBoost,18,5.982545773881215,8.520821247782395,4.991619944570493,-0.5470150892042387,0.11764705882352941,1.0,0.0625
2007,Residual XGBoost,18,6.006975550039828,8.469339881268052,4.967042721608611,-0.5283779519222391,0.11764705882352941,1.0,0.0625
2007,Direct LightGBM,18,5.805032221469867,8.585132779418355,4.514764930580466,-0.5704556389974393,0.0,0.0,0.0
2007,Residual LightGBM,18,5.901221101884048,8.63591850931585,4.567160410311299,-0.5890907935582173,0.0,0.0,0.0
2008,Baseline: current-year layoff pct,18,1.8978465923233487,6.946777798740619,1.2000178628568392e-11,-500.35892273977566,0.9411764705882353,1.0,0.8888888888888888
2008,Baseline: global median,18,4.933915417545818,4.943660100371097,4.999999999997886,-252.90961087698963,0.0,0.0,0.0
2008,Baseline: company median,18,4.691270974069068,4.772867226544502,4.9999999999999005,-235.6685988085412,0.0,0.0,0.0
2008,Empirical Bayes company-history model,18,2.6536179807368705,2.7779185002194984,2.6482503813063514,-79.17167058880385,0.2,1.0,0.1111111111111111
2008,Direct Ridge,18,3.5644389721410707,3.9898825501524593,4.042435429256722,-164.38729967049673,1.0,1.0,1.0
2008,Direct ElasticNet,18,5.084858280959765,5.574236834913189,5.8081253221110485,-321.814301525338,1.0,1.0,1.0
2008,Direct Huber,18,7.33089225061672,7.582390100513372,7.9999999999976765,-596.3022929248096,0.0,0.0,0.0
2008,Direct Poisson Regression,18,4.033645909364574,5.846962944966612,3.253075216837941,-354.17518574328057,1.0,1.0,1.0
2008,Direct Tweedie / NB-style Regression,18,3.844401813193172,5.7275465601837645,2.9067885030081784,-339.8153838539193,1.0,1.0,1.0
2008,Direct Random Forest,18,0.7137908451435153,0.7806128883995723,0.7574163741583915,-5.3307238271167705,1.0,1.0,1.0
2008,Direct Gradient Boosting,18,2.7812181045023694,2.809330962271922,2.785343158160735,-80.99507068169781,0.0,0.0,0.0
2008,Direct Hist Gradient Boosting,18,3.4051602826958933,3.648041418269458,4.051652672058269,-137.26156046978176,0.43478260869565216,1.0,0.2777777777777778
2008,Direct MLP Regressor,18,2.3595005791159736,2.831553440459446,2.1876440896981415,-82.29740241143,0.56,1.0,0.3888888888888889
2008,Residual Ridge,18,3.601032078565126,3.987819413641691,4.107074562648765,-164.21630297979635,1.0,1.0,1.0
2008,Residual ElasticNet,18,5.1188016136449175,5.5998380884615075,5.9034675804253105,-324.78634216060817,1.0,1.0,1.0
2008,Residual Huber,18,7.342167256446205,7.586005586962597,7.9999999999976765,-596.8720481551144,0.0,0.0,0.0
2008,Residual Random Forest,18,0.841209699726446,0.9151015683314012,0.9786135764833972,-7.70002564022818,1.0,1.0,1.0
2008,Residual Gradient Boosting,18,2.566934661837903,2.5839566884807117,2.6445444790213726,-68.36691702818946,0.0,0.0,0.0
2008,Residual Hist Gradient Boosting,18,3.0507808025435574,3.14110167144802,3.443275210606239,-101.50520559620527,0.2857142857142857,1.0,0.16666666666666666
2008,Direct XGBoost,18,3.090614492184823,3.159328458635817,3.33830292443383,-102.69826551537638,0.10526315789473684,1.0,0.05555555555555555
2008,Residual XGBoost,18,2.8865654047250646,2.9472359806055834,3.1070389299324965,-89.24263218815543,0.10526315789473684,1.0,0.05555555555555555
2008,Direct LightGBM,18,0.5658992996156672,0.7077850075061412,0.44398394021189036,-4.204567570737598,1.0,1.0,1.0
2008,Residual LightGBM,18,0.6767481157948716,0.852587753987834,0.5563428277761959,-6.551967531242827,1.0,1.0,1.0
2009,Baseline: current-year layoff pct,19,4.964610645330177,4.982039300873535,4.9999999999995115,-43.092517008382416,0.0,0.0,0.0
2009,Baseline: global median,19,0.27562749169765427,0.7629898527149275,5.942801806213538e-12,-0.03416090797913118,0.0,0.0,0.0
2009,Baseline: company median,19,1.1880030446536793,1.955890893337828,0.11828793774871293,-5.79578830953045,0.0,0.0,0.0
2009,Empirical Bayes company-history model,19,0.9948457584996466,1.2638096088655386,0.4626092800685635,-1.8373564519437724,0.0,0.0,0.0
2009,Direct Ridge,19,2.8373856182682227,2.9084035744774783,2.9999999999940004,-14.026572540826493,0.0,0.0,0.0
2009,Direct ElasticNet,19,2.8613277997567375,2.9580602282384967,2.9999999999975,-14.544065491656388,0.0,0.0,0.0
2009,Direct Huber,19,3.149008855547346,3.2128753043405798,2.999999999998235,-17.33742428048637,0.0,0.0,0.0
2009,Direct Poisson Regression,19,0.6997937757545833,1.1111002069551497,0.4086207621000608,-1.193093005443095,0.0,0.0,0.0
2009,Direct Tweedie / NB-style Regression,19,0.6342341251587167,1.1001906739760863,0.2469956975174341,-1.150237894154675,0.0,0.0,0.0
2009,Direct Random Forest,19,3.1677624038665444,3.246764500439879,3.06925590149267,-17.726308357963084,0.0,0.0,0.0
2009,Direct Gradient Boosting,19,3.0985027953450475,3.2177464601418615,2.9405915737330144,-17.39307048907082,0.0,0.0,0.0
2009,Direct Hist Gradient Boosting,19,2.5514820374565077,2.810773447702508,2.2004908589318264,-13.034672323849062,0.0,0.0,0.0
2009,Direct MLP Regressor,19,2.2495387992351294,2.6328354695829543,1.9678851562677822,-11.31396835238274,0.0,0.0,0.0
2009,Residual Ridge,19,2.871908491719611,2.9239401986499116,2.9999999999940004,-14.187544551084002,0.0,0.0,0.0
2009,Residual ElasticNet,19,2.8613277997567375,2.9580602282384967,2.9999999999975,-14.544065491656388,0.0,0.0,0.0
2009,Residual Huber,19,3.2369185603707393,3.3808904572020477,2.999999999998235,-19.305458109354742,0.0,0.0,0.0
2009,Residual Random Forest,19,2.9484440400953105,3.081720566209617,2.5752385683165917,-15.870855519518255,0.0,0.0,0.0
2009,Residual Gradient Boosting,19,2.760579382453847,2.9336141789258754,2.4250972986328696,-14.288208072623702,0.0,0.0,0.0
2009,Residual Hist Gradient Boosting,19,3.811346029327411,3.915233941813796,3.4938564954755287,-26.23115278126504,0.0,0.0,0.0
2009,Direct XGBoost,19,2.8978301841235568,3.0345943563482694,2.62965059280572,-15.358816633116085,0.0,0.0,0.0
2009,Residual XGBoost,19,2.601306107533322,2.8538268170768335,2.3002262115478302,-13.467910786736294,0.0,0.0,0.0
2009,Direct LightGBM,19,4.783820931910419,4.8649515022604435,4.4355043096608675,-41.04434811526272,0.0,0.0,0.0
2009,Residual LightGBM,19,3.9778077999102224,4.129242869707852,3.9919520132402355,-29.289454214964945,0.0,0.0,0.0
2010,Baseline: current-year layoff pct,21,0.23608152991373763,0.5625711244787363,0.002881844380358878,0.3830393400001263,0.0,0.0,0.0
2010,Baseline: global median,21,0.31005025995549407,0.780453446918197,0.001763668430990517,-0.18739879674314097,0.0,0.0,0.0
2010,Baseline: company median,21,0.7417338991497102,1.2801247077401854,0.018348623852078916,-2.194531378686532,0.0,0.0,0.0
2010,Empirical Bayes company-history model,21,0.4785466666369228,0.9134005619798816,0.04833228535050482,-0.6263916927718352,0.0,0.0,0.0
2010,Direct Ridge,21,3.6693504221539013,5.512224760608758,2.9982363315689096,-58.23200498046424,0.0,0.0,0.0
2010,Direct ElasticNet,21,3.832263255279286,6.271060154583368,2.9982363315689096,-75.66277434503347,0.0,0.0,0.0
2010,Direct Huber,21,2.7628945731323182,2.8036665181921627,2.9982363315689096,-14.323406013281454,0.0,0.0,0.0
2010,Direct Poisson Regression,21,2.000182275874018,3.5695702287314424,1.3701149983546486,-23.839020163931107,0.0,0.0,0.0
2010,Direct Tweedie / NB-style Regression,21,1.8140883733746438,2.637648288417853,1.4191277842579866,-12.562394360135912,0.0,0.0,0.0
2010,Direct Random Forest,21,0.4388547972287717,0.6692379884521342,0.30572261408751134,0.1269004412206184,0.0,0.0,0.0
2010,Direct Gradient Boosting,21,0.38269784028927106,0.6264702095881703,0.24081690635379926,0.23492599487543786,0.0,0.0,0.0
2010,Direct Hist Gradient Boosting,21,0.2873392890110597,0.6120268061191579,0.10309655197921685,0.26979721200493534,0.0,0.0,0.0
2010,Direct MLP Regressor,21,1.1434991058842259,2.211092322264144,0.46507752776113165,-8.530514611327089,0.0,0.0,0.0
2010,Residual Ridge,21,3.6625522892279605,5.512675572744611,2.9971181556191646,-58.24169384467263,0.0,0.0,0.0
2010,Residual ElasticNet,21,3.848894222893693,6.334445561164621,2.9982363315689096,-77.22036076653858,0.0,0.0,0.0
2010,Residual Huber,21,2.7989047061760455,2.828091388306381,2.9982363315689096,-14.591556653851105,0.0,0.0,0.0
2010,Residual Random Forest,21,0.43669764028341423,0.7375522969373628,0.15170167950862323,-0.06044521824892457,0.0,0.0,0.0
2010,Residual Gradient Boosting,21,0.49604948307725155,0.6816259031875039,0.41583157815493,0.09427830483115429,0.0,0.0,0.0
2010,Residual Hist Gradient Boosting,21,0.4246713283659709,0.7840563258226482,0.09640353365013077,-0.1983870976592279,0.0,0.0,0.0
2010,Direct XGBoost,21,1.1356327085875362,3.333772584171111,0.19694662094119852,-20.665790529506005,0.0,0.0,0.0
2010,Residual XGBoost,21,1.1467640157293097,3.4326262913449423,0.25985985994333216,-21.969717158774174,0.0,0.0,0.0
2010,Direct LightGBM,21,0.9151076463024533,1.1469771663316224,0.637339132207186,-1.5645557399570005,0.0,0.0,0.0
2010,Residual LightGBM,21,0.8495836400055813,1.056311921590813,0.6698020377110834,-1.1751387278873504,0.0,0.0,0.0
2011,Baseline: current-year layoff pct,23,0.7789447803567358,2.363695213029296,0.001962729686176612,0.00934421820534237,0.0,0.0,0.0
2011,Baseline: global median,23,0.7731911397327874,2.3942057306415547,2.980504731908695e-11,-0.016395559910397095,0.0,0.0,0.0
2011,Baseline: company median,23,0.9806842404300344,2.4625478032996115,0.007556675062272866,-0.075249296059688,0.0,0.0,0.0
2011,Empirical Bayes company-history model,23,0.7837464063631466,2.3901851173181705,0.007636953907760979,-0.012984740029970965,0.0,0.0,0.0
2011,Direct Ridge,23,2.3961114920759075,3.468372595553093,2.0004753726229647,-1.1330022788401926,0.0,0.0,0.0
2011,Direct ElasticNet,23,2.6311382832834282,3.694039914880379,1.928608407470628,-1.4195967627740855,0.0,0.0,0.0
2011,Direct Huber,23,10.926060504051662,11.601404423146521,12.400612761599746,-22.864973707248524,0.09090909090909091,0.047619047619047616,1.0
2011,Direct Poisson Regression,23,1.4278118099987167,2.697606066756608,0.8341331604167768,-0.29031838858503156,0.0,0.0,0.0
2011,Direct Tweedie / NB-style Regression,23,1.3093907510486025,2.6501231015262827,0.6885078394440765,-0.24529407879313792,0.0,0.0,0.0
2011,Direct Random Forest,23,0.8587916541238213,2.302839903520182,0.3331553526382387,0.05969808667581167,0.0,0.0,0.0
2011,Direct Gradient Boosting,23,0.8694680307571694,2.2992082379075467,0.31786626802711293,0.0626615314515816,0.0,0.0,0.0
2011,Direct Hist Gradient Boosting,23,0.7971346875209503,2.367411797260617,0.13563876546499465,0.006226430225148238,0.0,0.0,0.0
2011,Direct MLP Regressor,23,1.611660401553724,2.8318149245360096,1.114906596377025,-0.4219016553765429,0.0,0.0,0.0
2011,Residual Ridge,23,2.4016268127430838,3.456398850569511,1.9811242338503512,-1.118300317529782,0.0,0.0,0.0
2011,Residual ElasticNet,23,2.658801307168803,3.696345609746809,2.006305170009857,-1.4226181664560884,0.0,0.0,0.0
2011,Residual Huber,23,10.758908314914649,11.421917733574984,12.19510061817663,-22.13225030045597,0.09090909090909091,0.047619047619047616,1.0
2011,Residual Random Forest,23,0.8491757929214421,2.32290155458717,0.23418164600842672,0.04324346675226043,0.0,0.0,0.0
2011,Residual Gradient Boosting,23,0.864830611700658,2.319172670534526,0.2774139759754699,0.04631270631093909,0.0,0.0,0.0
2011,Residual Hist Gradient Boosting,23,0.9345892203546518,2.323335392085625,0.32769859879878016,0.04288605546104107,0.0,0.0,0.0
2011,Direct XGBoost,23,1.0053579068532297,2.300841238111414,0.5504467487335538,0.06132957946792439,0.0,0.0,0.0
2011,Residual XGBoost,23,0.9109519370239604,2.2885701489432155,0.3987795710548907,0.07131531197096541,0.0,0.0,0.0
2011,Direct LightGBM,23,1.1497189663094256,2.5095615040720776,0.6595121099088743,-0.11669742532580907,0.0,0.0,0.0
2011,Residual LightGBM,23,1.131410266004486,2.4791248666543577,0.5367619055463537,-0.08977447192696086,0.0,0.0,0.0
2012,Baseline: current-year layoff pct,24,1.0298173251512541,2.8663277097015007,0.0041788285311465945,-1.4933276866596712,0.0,0.0,0.0
2012,Baseline: global median,24,0.5643340793376473,1.8303696476062488,0.001435750194352936,-0.016729175719833567,0.0,0.0,0.0
2012,Baseline: company median,24,0.7844535806071509,1.9477330079497561,0.017639403102670315,-0.15129474872311643,0.0,0.0,0.0
2012,Empirical Bayes company-history model,24,0.5630700086036533,1.822292067023889,0.015404341142409628,-0.007775148152894262,0.0,0.0,0.0
2012,Direct Ridge,24,2.892487061184441,3.537555525982801,2.9950318156519318,-2.7978185020716584,0.0,0.0,0.0
2012,Direct ElasticNet,24,2.908784944894837,3.5458093800300143,2.9950318156519318,-2.8155613804541173,0.0,0.0,0.0
2012,Direct Huber,24,2.043530441045023,4.3251608555018235,0.6539918427411204,-4.677173970089191,0.0,0.0,0.0
2012,Direct Poisson Regression,24,0.8967820282785132,1.9142696793589076,0.48338732581638677,-0.1120745865718209,0.0,0.0,0.0
2012,Direct Tweedie / NB-style Regression,24,0.8936980895974648,1.9063129082697594,0.4944453532812241,-0.10284899697014627,0.0,0.0,0.0
2012,Direct Random Forest,24,0.7586192336947116,1.710604309075682,0.43728543759178007,0.11197171549794105,0.0,0.0,0.0
2012,Direct Gradient Boosting,24,0.64803440793038,1.797205482469689,0.09886634949231743,0.019780935847315217,0.0,0.0,0.0
2012,Direct Hist Gradient Boosting,24,0.600108963078372,1.7984436849077376,0.09856074105723223,0.018429807392045472,0.0,0.0,0.0
2012,Direct MLP Regressor,24,2.172623922581626,2.967674112652715,1.7271489419692139,-1.6727607926220611,0.0,0.0,0.0
2012,Residual Ridge,24,2.88670617566453,3.53528568930901,2.9950318156519318,-2.792946402087337,0.0,0.0,0.0
2012,Residual ElasticNet,24,2.903662719966368,3.543449017068604,2.9950318156519318,-2.810483210019431,0.0,0.0,0.0
2012,Residual Huber,24,2.0088459399241843,4.309899074913368,0.6095743251650296,-4.637179657472344,0.0,0.0,0.0
2012,Residual Random Forest,24,0.7681939154951539,1.7114666101959346,0.4360705865375081,0.1110761947934048,0.0,0.0,0.0
2012,Residual Gradient Boosting,24,0.6812080574457821,1.8036863410815775,0.11608229155517646,0.012698701441359983,0.0,0.0,0.0
2012,Residual Hist Gradient Boosting,24,0.6297995728152473,1.7481006503716536,0.18150529428177675,0.07261398156776044,0.0,0.0,0.0
2012,Direct XGBoost,24,0.8406968926744689,1.8311064916062956,0.347967570682963,-0.017547941032082015,0.0,0.0,0.0
2012,Residual XGBoost,24,0.8643045495745297,1.8154563883314618,0.4369399088798891,-0.00022871062780005502,0.0,0.0,0.0
2012,Direct LightGBM,24,0.8858672387427613,1.7127483152762308,0.44570449541393886,0.10974427891326977,0.0,0.0,0.0
2012,Residual LightGBM,24,0.8528626308099105,1.6798449957796142,0.4170836533771276,0.14362083016956206,0.0,0.0,0.0
2013,Baseline: current-year layoff pct,25,0.5218266032797125,1.7804222882965932,0.0005892914026737195,-37.2370292444032,0.0,0.0,0.0
2013,Baseline: global median,25,0.07552665825599866,0.2904753939664079,5.724309914967307e-12,-0.017786760586459005,0.0,0.0,0.0
2013,Baseline: company median,25,0.2906047895091638,0.7405043857502144,0.0013931043444945779,-5.614444374587634,0.0,0.0,0.0
2013,Empirical Bayes company-history model,25,0.10595892946653133,0.21803524731331342,0.0033008497558308925,0.42655534110599,0.0,0.0,0.0
2013,Direct Ridge,25,2.057176007457892,2.2947469762514343,2.0558676169049717,-62.519593626229266,0.0,0.0,0.0
2013,Direct ElasticNet,25,2.531312019211879,2.794832968645246,2.5264461895114083,-93.22145658697808,0.0,0.0,0.0
2013,Direct Huber,25,2.0285980372082344,2.219849365674597,2.0367484665190805,-58.440863350353126,0.0,0.0,0.0
2013,Direct Poisson Regression,25,0.6053402433396754,0.7623349465438576,0.49376522263301537,-6.010189472115619,0.0,0.0,0.0
2013,Direct Tweedie / NB-style Regression,25,0.6215828392801925,0.7660888828502842,0.5047594577957715,-6.07939946397159,0.0,0.0,0.0
2013,Direct Random Forest,25,0.34968984688306554,0.4462181861005072,0.3049829909061863,-1.4017767220337327,0.0,0.0,0.0
2013,Direct Gradient Boosting,25,0.29268375799725144,0.4216405067669589,0.21540834833723643,-1.144483710652977,0.0,0.0,0.0
2013,Direct Hist Gradient Boosting,25,0.19215817268864363,0.3291089372198673,0.12458739456114554,-0.30652417673180565,0.0,0.0,0.0
2013,Direct MLP Regressor,25,1.2426234267263292,1.5095006475879709,1.2105638261122786,-26.48556733774052,0.0,0.0,0.0
2013,Residual Ridge,25,2.0622821547582895,2.299979402885294,1.9664080553100378,-62.80959556401796,0.0,0.0,0.0
2013,Residual ElasticNet,25,2.522106801150565,2.788972256801697,2.4895493334109524,-92.82670968710256,0.0,0.0,0.0
2013,Residual Huber,25,2.0646111585476605,2.24876028276359,2.0842391627973216,-59.99923983262901,0.0,0.0,0.0
2013,Residual Random Forest,25,0.3300931398329236,0.4332522996003914,0.2845388963463824,-1.2642264088657775,0.0,0.0,0.0
2013,Residual Gradient Boosting,25,0.2886637329659691,0.3973394166418659,0.16704643178855338,-0.904414143144145,0.0,0.0,0.0
2013,Residual Hist Gradient Boosting,25,0.16831061858056784,0.2712415384438047,0.06712710021496138,0.1125365078695767,0.0,0.0,0.0
2013,Direct XGBoost,25,0.42027080778771975,0.5172152128324007,0.4303436278996875,-2.226864126896845,0.0,0.0,0.0
2013,Residual XGBoost,25,0.3872389859727408,0.4997337788375833,0.27338357534949154,-2.0124199176510786,0.0,0.0,0.0
2013,Direct LightGBM,25,0.613299530033118,0.82387735270833,0.46211806541631617,-7.187724632151667,0.0,0.0,0.0
2013,Residual LightGBM,25,0.5844641828479942,0.7662980569146065,0.4389722341059885,-6.083265931572362,0.0,0.0,0.0
2014,Baseline: current-year layoff pct,25,0.28167551525388274,1.0069920789976805,0.0014239048496595963,-0.12184416934088405,0.0,0.0,0.0
2014,Baseline: global median,25,0.21877354551605102,0.9651577812752516,3.4301450568818836e-12,-0.030568963242771918,0.0,0.0,0.0
2014,Baseline: company median,25,0.35583987652418825,1.034597549687459,0.007018230352060062,-0.18419525697971384,0.0,0.0,0.0
2014,Empirical Bayes company-history model,25,0.24528951860578338,0.9756642383335916,0.007365546557391411,-0.05312809739891833,0.0,0.0,0.0
2014,Direct Ridge,25,1.8424228538954361,2.3677455798322002,1.992334047277954,-5.202267531163044,0.0,0.0,0.0
2014,Direct ElasticNet,25,2.3169245233918474,2.837706187138046,2.431971117167831,-7.908719407961087,0.0,0.0,0.0
2014,Direct Huber,25,4.165140709751159,4.3289230415744395,4.3230123158739975,-19.73195017832609,0.08695652173913043,0.045454545454545456,1.0
2014,Direct Poisson Regression,25,0.847836355782647,1.1795003527872854,0.7337675539608455,-0.5391345121576445,0.0,0.0,0.0
2014,Direct Tweedie / NB-style Regression,25,0.8234130489357276,1.1461810709196543,0.6665483571176689,-0.453405803347422,0.0,0.0,0.0
